"location","reference_date","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1",2014-01-26,1,2014-02-02,"pmf","[0.0,0.1)",0
"HHS Region 1",2014-01-26,1,2014-02-02,"pmf","[0.1,0.2)",0
"HHS Region 1",2014-01-26,1,2014-02-02,"pmf","[0.2,0.3)",0
"HHS Region 1",2014-01-26,1,2014-02-02,"pmf","[0.3,0.4)",0
"HHS Region 1",2014-01-26,1,2014-02-02,"pmf","[0.4,0.5)",0
"HHS Region 1",2014-01-26,1,2014-02-02,"pmf","[0.5,0.6)",0
"HHS Region 1",2014-01-26,1,2014-02-02,"pmf","[0.6,0.7)",2e-04
"HHS Region 1",2014-01-26,1,2014-02-02,"pmf","[0.7,0.8)",8e-05
"HHS Region 1",2014-01-26,1,2014-02-02,"pmf","[0.8,0.9)",0
"HHS Region 1",2014-01-26,1,2014-02-02,"pmf","[0.9,1.0)",0
"HHS Region 1",2014-01-26,1,2014-02-02,"pmf","[1.0,1.1)",0
"HHS Region 1",2014-01-26,1,2014-02-02,"pmf","[1.1,1.2)",4e-05
"HHS Region 1",2014-01-26,1,2014-02-02,"pmf","[1.2,1.3)",0.001
"HHS Region 1",2014-01-26,1,2014-02-02,"pmf","[1.3,1.4)",0.0073
"HHS Region 1",2014-01-26,1,2014-02-02,"pmf","[1.4,1.5)",0.02388
"HHS Region 1",2014-01-26,1,2014-02-02,"pmf","[1.5,1.6)",0.0185
"HHS Region 1",2014-01-26,1,2014-02-02,"pmf","[1.6,1.7)",0.00698
"HHS Region 1",2014-01-26,1,2014-02-02,"pmf","[1.7,1.8)",0.00934
"HHS Region 1",2014-01-26,1,2014-02-02,"pmf","[1.8,1.9)",0.01772
"HHS Region 1",2014-01-26,1,2014-02-02,"pmf","[1.9,2.0)",0.02496
"HHS Region 1",2014-01-26,1,2014-02-02,"pmf","[2.0,2.1)",0.03324
"HHS Region 1",2014-01-26,1,2014-02-02,"pmf","[2.1,2.2)",0.0342
"HHS Region 1",2014-01-26,1,2014-02-02,"pmf","[2.2,2.3)",0.0356
"HHS Region 1",2014-01-26,1,2014-02-02,"pmf","[2.3,2.4)",0.0393
"HHS Region 1",2014-01-26,1,2014-02-02,"pmf","[2.4,2.5)",0.03916
"HHS Region 1",2014-01-26,1,2014-02-02,"pmf","[2.5,2.6)",0.0408
"HHS Region 1",2014-01-26,1,2014-02-02,"pmf","[2.6,2.7)",0.04558
