"location","reference_date","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[0.0,0.1)",0
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[0.1,0.2)",0
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[0.2,0.3)",4e-05
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[0.3,0.4)",0.00234
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[0.4,0.5)",0.00048
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[0.5,0.6)",0.0023
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[0.6,0.7)",0.02288
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[0.7,0.8)",0.11628
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[0.8,0.9)",0.07384
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[0.9,1.0)",0.07578
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[1.0,1.1)",0.10436
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[1.1,1.2)",0.0843
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[1.2,1.3)",0.07868
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[1.3,1.4)",0.07578
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[1.4,1.5)",0.06388
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[1.5,1.6)",0.06342
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[1.6,1.7)",0.05744
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[1.7,1.8)",0.04062
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[1.8,1.9)",0.02294
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[1.9,2.0)",0.018
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[2.0,2.1)",0.0169
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[2.1,2.2)",0.01576
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[2.2,2.3)",0.01084
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[2.3,2.4)",0.00894
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[2.4,2.5)",0.00746
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[2.5,2.6)",0.00712
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[2.6,2.7)",0.00696
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[2.7,2.8)",0.00622
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[2.8,2.9)",0.0047
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[2.9,3.0)",0.00266
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[3.0,3.1)",0.00148
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[3.1,3.2)",0.00064
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[3.2,3.3)",0.00034
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[3.3,3.4)",0.00048
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[3.4,3.5)",0.00056
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[3.5,3.6)",5e-04
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[3.6,3.7)",8e-04
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[3.7,3.8)",0.00082
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[3.8,3.9)",0.00084
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[3.9,4.0)",6e-04
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[4.0,4.1)",0.00074
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[4.1,4.2)",0.00058
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[4.2,4.3)",0.00018
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[4.3,4.4)",2e-04
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[4.4,4.5)",6e-05
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[4.5,4.6)",4e-05
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[4.6,4.7)",2e-05
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[4.7,4.8)",4e-05
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[4.8,4.9)",2e-05
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[4.9,5.0)",2e-05
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[5.0,5.1)",4e-05
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[5.1,5.2)",6e-05
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[5.2,5.3)",0
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[5.3,5.4)",0
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[5.4,5.5)",0
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[5.5,5.6)",2e-05
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[5.6,5.7)",0
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[5.7,5.8)",0
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[5.8,5.9)",0
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[5.9,6.0)",0
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[6.0,6.1)",0
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[6.1,6.2)",0
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[6.2,6.3)",0
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[6.3,6.4)",0
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[6.4,6.5)",0
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[6.5,6.6)",0
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[6.6,6.7)",0
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[6.7,6.8)",0
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[6.8,6.9)",0
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[6.9,7.0)",0
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[7.0,7.1)",0
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[7.1,7.2)",0
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[7.2,7.3)",0
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[7.3,7.4)",0
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[7.4,7.5)",0
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[7.5,7.6)",0
"HHS Region 1",2011-04-10,1,2011-04-17,"pmf","[7.6,7.7)",0
