"location","reference_date","horizon","target_end_date","output_type","output_type_id","value"
"US National",2019-04-07,1,2019-04-14,"pmf","[0.0,0.1)",0
"US National",2019-04-07,1,2019-04-14,"pmf","[0.1,0.2)",0
"US National",2019-04-07,1,2019-04-14,"pmf","[0.2,0.3)",0
"US National",2019-04-07,1,2019-04-14,"pmf","[0.3,0.4)",0
"US National",2019-04-07,1,2019-04-14,"pmf","[0.4,0.5)",0
"US National",2019-04-07,1,2019-04-14,"pmf","[0.5,0.6)",0
"US National",2019-04-07,1,2019-04-14,"pmf","[0.6,0.7)",0
"US National",2019-04-07,1,2019-04-14,"pmf","[0.7,0.8)",0
"US National",2019-04-07,1,2019-04-14,"pmf","[0.8,0.9)",0
"US National",2019-04-07,1,2019-04-14,"pmf","[0.9,1.0)",0
"US National",2019-04-07,1,2019-04-14,"pmf","[1.0,1.1)",0
"US National",2019-04-07,1,2019-04-14,"pmf","[1.1,1.2)",0
"US National",2019-04-07,1,2019-04-14,"pmf","[1.2,1.3)",0
"US National",2019-04-07,1,2019-04-14,"pmf","[1.3,1.4)",0
"US National",2019-04-07,1,2019-04-14,"pmf","[1.4,1.5)",0.00400494917181976
"US National",2019-04-07,1,2019-04-14,"pmf","[1.5,1.6)",0.0579719809350176
"US National",2019-04-07,1,2019-04-14,"pmf","[1.6,1.7)",0.0837293903093179
"US National",2019-04-07,1,2019-04-14,"pmf","[1.7,1.8)",0.0908741671445608
"US National",2019-04-07,1,2019-04-14,"pmf","[1.8,1.9)",0.0908922019236252
"US National",2019-04-07,1,2019-04-14,"pmf","[1.9,2.0)",0.0908922019236252
"US National",2019-04-07,1,2019-04-14,"pmf","[2.0,2.1)",0.0908922019236252
"US National",2019-04-07,1,2019-04-14,"pmf","[2.1,2.2)",0.0908922019236252
"US National",2019-04-07,1,2019-04-14,"pmf","[2.2,2.3)",0.0909090909090909
"US National",2019-04-07,1,2019-04-14,"pmf","[2.3,2.4)",0.0909090909090909
"US National",2019-04-07,1,2019-04-14,"pmf","[2.4,2.5)",0.0909090909090909
"US National",2019-04-07,1,2019-04-14,"pmf","[2.5,2.6)",0.0869041417372712
"US National",2019-04-07,1,2019-04-14,"pmf","[2.6,2.7)",0.0329371099740733
"US National",2019-04-07,1,2019-04-14,"pmf","[2.7,2.8)",0.00717970059977303
"US National",2019-04-07,1,2019-04-14,"pmf","[2.8,2.9)",3.49237645301503e-05
"US National",2019-04-07,1,2019-04-14,"pmf","[2.9,3.0)",1.68889854656745e-05
"US National",2019-04-07,1,2019-04-14,"pmf","[3.0,3.1)",1.68889854656745e-05
"US National",2019-04-07,1,2019-04-14,"pmf","[3.1,3.2)",1.68889854656745e-05
"US National",2019-04-07,1,2019-04-14,"pmf","[3.2,3.3)",1.68889854656745e-05
"US National",2019-04-07,1,2019-04-14,"pmf","[3.3,3.4)",0
"US National",2019-04-07,1,2019-04-14,"pmf","[3.4,3.5)",0
"US National",2019-04-07,1,2019-04-14,"pmf","[3.5,3.6)",0
"US National",2019-04-07,1,2019-04-14,"pmf","[3.6,3.7)",0
"US National",2019-04-07,1,2019-04-14,"pmf","[3.7,3.8)",0
